Date,Close,High,Low,Open,Volume,Daily_Return,Rolling_Mean,Rolling_Std,Rolling_Volatility,ATR,GARCH_Volatility
11/7/2017,40.8783226,40.98121467,40.59537299,40.66786415,97446000,0.003213821,0.005825481,0.013409607,0.013409607,0.775530252,0.016203414
11/8/2017,41.21272278,41.21272278,40.76607929,40.84324834,97638000,0.008180379,0.006026036,0.013413527,0.013413527,0.728259507,0.015414145
11/9/2017,41.12852859,41.17997462,40.48779405,40.94846752,117930400,-0.002042917,0.006099571,0.013362411,0.013362411,0.75014158,0.014852446
11/10/2017,40.99242401,41.15905192,40.89855145,41.09568597,100582000,-0.00330925,0.005616763,0.013526444,0.013526444,0.732168798,0.014256264
11/13/2017,40.82814026,40.95252299,40.69436812,40.71783805,67928400,-0.004007661,0.004495969,0.013338139,0.013338139,0.732578542,0.013772584
11/14/2017,40.21091843,40.71314408,40.17336798,40.60988212,99130000,-0.015117559,0.003555565,0.014042357,0.014042357,0.7412648,0.013378008
11/15/2017,39.6805191,39.97152964,39.51624041,39.8893885,116632400,-0.01319043,0.003117265,0.014435835,0.014435835,0.767166164,0.014001356
11/16/2017,40.15459442,40.33529925,39.96684575,40.17336607,94550000,0.011947306,0.004897674,0.013092742,0.013092742,0.7105438,0.014287138
11/17/2017,39.93164444,40.22265508,39.8119564,40.14051391,87598000,-0.005552291,0.004533495,0.013285332,0.013285332,0.656029775,0.014099891
11/20/2017,39.89173508,40.02785274,39.79316786,39.96448682,65049600,-0.000999442,0.004509138,0.013295513,0.013295513,0.623851893,0.013740345
11/21/2017,40.63335419,40.76477719,40.07949753,40.07949753,100525200,0.018590796,0.005140904,0.013662975,0.013662975,0.613887318,0.013250616
11/22/2017,41.06048203,41.06986785,40.61223289,40.68498466,102355600,0.010511754,0.005886104,0.013521366,0.013521366,0.59279133,0.013909157
11/24/2017,41.06282043,41.18720315,40.98771954,41.09333062,56106800,5.70E-05,0.005569278,0.013582949,0.013582949,0.504315484,0.013671431
11/27/2017,40.85628891,41.08862822,40.68027525,41.08158796,82867200,-0.005029648,0.003526301,0.0117397,0.0117397,0.478864136,0.013171899
11/28/2017,40.6169281,41.03935817,40.33295772,40.9055896,105715200,-0.005858604,0.002107955,0.011017011,0.011017011,0.501761191,0.012906422
11/29/2017,39.77439499,40.5817116,39.22992789,40.51365456,166665600,-0.020743398,0.000374993,0.011762588,0.011762588,0.568929528,0.012725682
11/30/2017,40.33060455,40.3986616,39.53032812,39.99734882,166108800,0.013984111,0.001710148,0.011713496,0.011713496,0.579172725,0.01430686
12/1/2017,40.14285278,40.28835627,39.54440557,39.88469796,159037200,-0.004655318,0.001111877,0.011717991,0.011717991,0.616722619,0.014285866
12/4/2017,39.84950638,40.51131609,39.80961037,40.47846034,130169600,-0.007307562,-0.0005592,0.010256827,0.010256827,0.64555475,0.013856337
12/5/2017,39.8119545,40.25316335,39.52094387,39.6758368,109400800,-0.000942342,-0.001113565,0.009942648,0.009942648,0.651086692,0.013638391
12/6/2017,39.66409302,39.94336862,39.0656494,39.30972011,114240000,-0.003713997,-0.001459956,0.009904557,0.009904557,0.664161064,0.013159797
12/7/2017,39.73684692,39.99969285,39.64062526,39.6687863,102693200,0.001834251,-0.001777263,0.009678535,0.009678535,0.643038739,0.012831089
12/8/2017,39.74858856,40.13112617,39.61951471,40.01143814,93420800,0.000295485,-0.001660342,0.009689276,0.009689276,0.650246795,0.012423275
12/11/2017,40.52305222,40.57468319,39.61247341,39.70869511,141095200,0.019484054,-0.000520677,0.010765806,0.010765806,0.702212859,0.012075087
12/12/2017,40.29541016,40.45734336,40.23908805,40.40101768,77636800,-0.005617594,-0.000601174,0.010799218,0.010799218,0.660135863,0.013094354
12/13/2017,40.42917633,40.72722363,40.36581039,40.48315287,95273600,0.003319638,0.000320686,0.010268731,0.010268731,0.658291471,0.012872897
12/14/2017,40.41744614,40.63101032,40.28367398,40.45968771,81906000,-0.000290142,0.0009657,0.009768348,0.009768348,0.66885238,0.012470897
12/15/2017,40.82814026,40.87507653,40.47376728,40.74834824,160677200,0.010161308,0.000876401,0.009670345,0.009670345,0.672372196,0.012125179
12/18/2017,41.4031105,41.58616444,41.03700263,41.04169733,117684400,0.014082695,0.00185815,0.009975225,0.009975225,0.676059606,0.012120042
12/19/2017,40.96190262,41.16138622,40.85629513,41.07689951,109745600,-0.010656395,0.001375302,0.010347597,0.010347597,0.616046404,0.012463587
12/20/2017,40.91732788,41.16843895,40.65917297,41.03936149,93902400,-0.0010882,0.000391352,0.009527564,0.009527564,0.590398726,0.012743661
12/21/2017,41.07220078,41.3092348,40.85864025,40.87506633,83799600,0.00378502,5.50E-05,0.009266655,0.009266655,0.566426981,0.012379377
12/22/2017,41.07220078,41.16842244,40.95251277,40.99475433,65397600,0,5.22E-05,0.009266663,0.009266663,0.531727262,0.012047303
12/26/2017,40.03020859,40.24142358,39.82133557,40.08418512,132742000,-0.025369768,-0.000964838,0.010836861,0.010836861,0.568773386,0.011751706
12/27/2017,40.0372467,40.07948827,39.82837728,39.91990425,85992800,0.00017582,-0.000663117,0.010777279,0.010777279,0.524015655,0.014436626
12/28/2017,40.14988708,40.33059543,40.00907473,40.13111187,65920800,0.00281339,0.000514723,0.009700698,0.009700698,0.521333734,0.01384543
12/29/2017,39.71572495,40.03489655,39.71337939,40.01847047,103999600,-0.010813533,-0.000725159,0.009470526,0.009470526,0.515969179,0.013319515
1/2/2018,40.42682648,40.43621588,39.72277166,39.93399025,102223600,0.017904785,0.000402846,0.010286187,0.010286187,0.498703547,0.013472957
1/3/2018,40.41978073,40.96425144,40.35641838,40.49018692,118071600,-0.000174284,0.00075951,0.010127206,0.010127206,0.521837039,0.014004564
1/4/2018,40.60752869,40.71079062,40.38457874,40.49253179,89738400,0.004644952,0.001038874,0.010154815,0.010154815,0.514294068,0.013468514
1/5/2018,41.06985474,41.156687,40.61221993,40.70374689,94640000,0.01138523,0.001793836,0.010342409,0.010342409,0.528709923,0.013017686
1/8/2018,40.91732788,41.21302967,40.81875704,40.91732788,82271200,-0.00371384,0.001516431,0.010415416,0.010415416,0.524184368,0.012970954
1/9/2018,40.91261673,41.08393569,40.69670706,40.96424769,86336000,-0.000115138,0.0014959,0.010418353,0.010418353,0.497698972,0.012666994
1/10/2018,40.90322495,40.90557409,40.60048303,40.63803347,95839600,-0.000229557,0.000510219,0.009520813,0.009520813,0.480935994,0.0122935
1/11/2018,41.13557816,41.18486357,40.95017862,40.97364497,74670800,0.00568056,0.001075127,0.009473153,0.009473153,0.464676898,0.011969562
1/12/2018,41.56034851,41.62371444,41.22240168,41.34678439,101672400,0.010326106,0.001425451,0.009687648,0.009687648,0.46735845,0.011742298
1/16/2018,41.34912491,42.10011572,41.33738995,41.750434,118263600,-0.005082335,0.001185841,0.009791026,0.009791026,0.506416743,0.01180855
1/17/2018,42.03207016,42.06727147,41.08629023,41.33974679,137547200,0.016516559,0.001503603,0.010192547,0.010192547,0.487139317,0.011737715
1/18/2018,42.06962204,42.26676012,41.83259153,42.09543753,124773600,0.00089341,0.000844139,0.009753038,0.009753038,0.500214859,0.012431081
1/19/2018,41.88187408,42.14472006,41.63545419,41.91707539,129700400,-0.004462792,0.001153819,0.009462659,0.009462659,0.513625228,0.012076208
1/22/2018,41.53923035,41.7222843,41.44535781,41.60963654,108434400,-0.008181194,0.00079917,0.009681498,0.009681498,0.513625841,0.011931332
1/23/2018,41.5486145,42.11186043,41.49698712,41.60963487,130756400,0.000225911,0.000621214,0.009656404,0.009656404,0.506081725,0.012068148
1/24/2018,40.88680649,41.60963646,40.64742687,41.5979015,204420400,-0.015928522,-0.000175212,0.010342805,0.010342805,0.531394335,0.011766654
1/25/2018,40.15694046,41.05812978,40.02082276,40.95486783,166116000,-0.017850893,0.000200732,0.00947944,0.00947944,0.582186844,0.01282982
1/26/2018,40.25081635,40.36581327,39.91052387,40.36581327,156572000,0.002337725,0.000308827,0.00949146,0.00949146,0.575481922,0.013937234
1/29/2018,39.41768265,39.93398878,39.2088132,39.93398878,202561600,-0.020698554,-0.00086677,0.010560764,0.010560764,0.621748387,0.013397176
1/30/2018,39.18534851,39.27922106,38.65261264,38.84740159,184192800,-0.00589416,-0.000620802,0.010372513,0.010372513,0.648737057,0.014810432
1/31/2018,39.29328918,39.53032321,39.07503396,39.16186622,129915600,0.002754618,-0.00137831,0.009461588,0.009461588,0.658962454,0.014378605
2/1/2018,39.37543869,39.57257318,39.13605905,39.23228073,188923200,0.002090675,-0.001265062,0.009490269,0.009490269,0.67002499,0.013789677
2/2/2018,37.66692352,39.14543899,37.573051,38.95769037,346375200,-0.043390378,-0.003666828,0.013249594,0.013249594,0.76390009,0.013266066
2/5/2018,36.72583008,38.46015082,36.61083322,37.33835762,290954000,-0.024984611,-0.005485321,0.013567043,0.013567043,0.841513792,0.019402923
2/6/2018,38.26068115,38.42261432,36.14147667,36.33626558,272975200,0.041792141,-0.003210021,0.017207264,0.017207264,0.934382107,0.020207933
2/7/2018,37.44163513,38.34751918,37.3313365,38.27476742,206434400,-0.02140699,-0.004274614,0.017658445,0.017658445,0.975954542,0.023002039
2/8/2018,36.41136169,37.78426983,36.38320065,37.61764197,217562000,-0.027516785,-0.005638975,0.01836931,0.01836931,1.039654778,0.022784719
2/9/2018,36.85673141,37.20548024,35.40282207,37.01225585,282690400,0.012231614,-0.005311423,0.018638217,0.018638217,1.137236342,0.023326449
2/12/2018,38.34126663,38.61932214,37.11592679,37.34921339,243278000,0.040278537,-0.003813801,0.021012947,0.021012947,1.219216157,0.022083999
2/13/2018,38.72537231,38.82198631,38.0914953,38.16218856,130196800,0.010018075,-0.003058781,0.021235082,0.021235082,1.20266483,0.024164319
2/14/2018,39.43935394,39.4794126,38.38132491,38.41902485,162579600,0.01843705,-0.002962756,0.021332379,0.021332379,1.207006308,0.022739294
2/15/2018,40.76366806,40.78723008,39.82345617,40.00961158,204588800,0.033578494,-0.001328502,0.022841922,0.022841922,1.270762503,0.021965203
2/16/2018,40.63171387,41.19490122,40.47619301,40.61522081,160704400,-0.003237054,-0.001267215,0.022834713,0.022834713,1.247670008,0.023024169
2/20/2018,40.49504471,41.06293871,40.39371686,40.54217235,135722000,-0.003363608,-0.001026336,0.022783292,0.022783292,1.240823711,0.021604511
2/21/2018,40.31124496,41.02994959,40.29710344,40.72597324,149886400,-0.004538821,-0.001264572,0.022794418,0.022794418,1.260649204,0.020326531
2/22/2018,40.64819717,40.98987695,40.4620418,40.48324869,123967600,0.008358765,-5.02E-05,0.022618353,0.022618353,1.277943336,0.019212496
2/23/2018,41.35513687,41.3904817,40.89327735,40.92391194,135249600,0.017391662,0.00171192,0.022531218,0.022531218,1.202221682,0.018230644
2/26/2018,42.17280579,42.27177489,41.52243583,41.55542553,152648800,0.019771883,0.002583628,0.022891084,0.022891084,1.135601713,0.017952875
2/27/2018,42.03614426,42.5286348,41.98194764,42.20345153,155712400,-0.003240513,0.00345653,0.022281282,0.022281282,1.011712392,0.017949642
2/28/2018,41.97251511,42.56161959,41.95602205,42.24114661,151128400,-0.001513677,0.003675554,0.02220593,0.02220593,0.982384882,0.017043066
3/1/2018,41.2373085,42.36367584,40.68590764,42.07147876,195208000,-0.017516382,0.002662004,0.022707137,0.022707137,1.002149099,0.01618946
3/2/2018,41.52244186,41.54364876,40.63642642,40.71890249,153816000,0.006914451,0.002903193,0.022726359,0.022726359,0.938189397,0.01659982
3/5/2018,41.66617584,41.88296582,41.1241991,41.28679248,113605600,0.003461597,0.005245791,0.019948252,0.019948252,0.866487682,0.015850215
3/6/2018,41.63083649,42.00315096,41.5035915,41.92303361,95154000,-0.000848155,0.006452614,0.018715112,0.018715112,0.849992571,0.015102384
3/7/2018,41.24438095,41.43760894,41.06529449,41.22317405,126814000,-0.009282915,0.003898861,0.017049687,0.017049687,0.811953593,0.014450076
3/8/2018,41.69446564,41.73687944,41.25381657,41.35042699,95096400,0.01091263,0.005514842,0.01602584,0.01602584,0.75085519,0.01429621
3/9/2018,42.41080475,42.41551859,41.80049343,41.93481096,128740800,0.017180676,0.007749715,0.014188271,0.014188271,0.751022671,0.014032828
3/12/2018,42.82082748,42.97870706,42.46500967,42.48385785,128828400,0.009667884,0.007621529,0.014157194,0.014157194,0.743785561,0.014380021
3/13/2018,42.4084549,43.24027016,42.23643739,43.02583526,126774000,-0.009630187,0.005126093,0.012385676,0.012385676,0.763141749,0.014025706
3/14/2018,42.0479126,42.53804785,41.89945715,42.49092022,117473600,-0.008501661,0.004200106,0.012689261,0.012689261,0.760281656,0.013962284
3/15/2018,42.09740448,42.47207766,41.96073541,42.06205965,90975200,0.001177035,0.003337105,0.012249345,0.012249345,0.743785779,0.013816703
3/16/2018,41.94894791,42.20815169,41.85468904,42.09739977,157618800,-0.003526502,0.001481855,0.010038376,0.010038376,0.703558967,0.013290317
3/19/2018,41.30800247,41.81934467,40.92155012,41.78399985,133787200,-0.015279178,0.000879749,0.010677139,0.010677139,0.737895441,0.012936599
3/20/2018,41.29386139,41.66146194,41.22316815,41.29386139,78597600,-0.000342333,0.001030813,0.010635233,0.010635233,0.725945173,0.01366603
3/21/2018,40.35837555,41.25852543,40.35601683,41.24674262,148219600,-0.022654356,0.000125036,0.01183797,0.01183797,0.673093485,0.013172967
3/22/2018,39.78811264,40.69061742,39.7292022,40.05909923,165963200,-0.014129977,-0.000999401,0.012080295,0.012080295,0.676964405,0.014961806
3/23/2018,38.86676025,40.04025545,38.86676025,39.67972377,164115200,-0.023156474,-0.003026808,0.012232903,0.012232903,0.706587867,0.015189625
3/26/2018,40.71182251,40.78958471,39.22020993,39.6043071,150164800,0.04747147,-0.001641828,0.015952506,0.015952506,0.808249652,0.01658116
3/27/2018,39.66793823,41.27265825,39.33332732,40.92626453,163690400,-0.025640814,-0.002761843,0.016832728,0.016832728,0.906377433,0.021609224
3/28/2018,39.22963715,40.06381095,38.92566087,39.4110823,166674000,-0.011049253,-0.003238622,0.016930276,0.016930276,0.952495403,0.022108512
3/29/2018,39.53598404,40.47148235,39.32861809,39.54305301,153594000,0.007809068,-0.00197235,0.016752343,0.016752343,0.98969485,0.021122294
4/2/2018,39.2767601,39.80931269,38.75599391,39.26733601,150347200,-0.006556658,-0.002645905,0.016646709,0.016646709,1.024367454,0.01992322
4/3/2018,39.67970276,39.76453391,38.85260175,39.5029715,121112000,0.01025906,-0.002306032,0.016846165,0.016846165,1.017803125,0.018931767
4/4/2018,40.43848801,40.53274329,38.82669901,38.85261976,138422000,0.019122755,-0.001307486,0.017515704,0.017515704,1.094049809,0.018063865
4/5/2018,40.71890259,41.05586863,40.54924021,40.66706111,107732800,0.006934349,-0.000496623,0.017502433,0.017502433,1.101623978,0.017976906
4/6/2018,39.67736053,40.64348959,39.63494315,40.28767183,140021200,-0.025578834,-0.002321196,0.018140871,0.018140871,1.15380232,0.017076965
4/9/2018,40.07087708,40.78722636,40.02374945,40.03081841,116070800,0.009917911,-0.002684335,0.017799421,0.017799421,1.159692894,0.018432842
4/10/2018,40.82493973,41.00167107,40.41963557,40.76602928,113634400,0.018818222,-0.002226818,0.01824564,0.01824564,1.194871479,0.017603925
4/11/2018,40.63406754,40.98281635,40.45969133,40.58458118,89726400,-0.004675382,-0.001979078,0.018173321,0.018173321,1.165248655,0.017554474
4/12/2018,41.03465652,41.23730858,40.77544915,40.86263904,91557200,0.009858452,-0.001061072,0.018289846,0.018289846,1.139664786,0.01674115
4/13/2018,41.17368317,41.43524566,40.96632087,41.18546597,100497200,0.00338803,-0.000950522,0.018310756,0.018310756,1.089338329,0.016104184
4/16/2018,41.43053818,41.51772448,41.19725153,41.24437916,86313600,0.00623833,-0.000462281,0.018368549,0.018368549,0.976568105,0.01532763
4/17/2018,42.0007782,42.16572667,41.56955345,41.58840522,106421600,0.013763761,0.000989866,0.018283345,0.018283345,0.89055793,0.014700347
4/18/2018,41.90653229,42.13746382,41.6803182,41.89946332,83018000,-0.002243909,0.000894788,0.018295578,0.018295578,0.841914755,0.01460145
4/19/2018,40.71890259,41.32921397,40.68591288,40.9451167,139235200,-0.028339966,0.000610507,0.018719997,0.018719997,0.840398627,0.014040447
4/20/2018,39.05054855,40.34657809,38.98221044,40.20048137,261964400,-0.04097247,-0.000731618,0.020690913,0.020690913,0.889211011,0.016619229
4/23/2018,38.93745041,39.33332689,38.66646019,39.31211999,146062000,-0.002896199,0.000281396,0.02002032,0.02002032,0.871706335,0.020958429
4/24/2018,38.39546967,39.1942951,37.99016554,39.03877068,134768000,-0.013919266,-0.002788141,0.0168613,0.0168613,0.835855284,0.019732729
4/25/2018,38.56277466,38.9798616,38.27058116,38.32006392,113528400,0.004357415,-0.001288229,0.016035463,0.016035463,0.842419557,0.019245169
4/26/2018,38.69708633,39.05290406,38.49678942,38.67352072,111852000,0.003482936,-0.00056162,0.015898547,0.015898547,0.804716357,0.018152657
4/27/2018,38.24937439,38.72301306,37.85113922,38.64525084,142623200,-0.011569655,-0.001530556,0.015951974,0.015951974,0.78771693,0.01716012
4/30/2018,38.94215393,39.41343743,38.13625958,38.20459771,169709600,0.01811218,-0.000297114,0.016487622,0.016487622,0.812458633,0.016816963
5/1/2018,39.84701538,39.87057739,38.94450718,39.21313859,214277600,0.02323604,0.000351735,0.017166289,0.017166289,0.841408522,0.016814169
5/2/2018,41.60726547,41.88532101,40.95453682,41.2915028,266157600,0.044175205,0.001604357,0.019379469,0.019379469,0.943913135,0.017406119
5/3/2018,41.68266296,41.82640455,41.10534148,41.44466613,136272800,0.001812123,0.001348246,0.019339127,0.019339127,0.961923012,0.021454928
5/4/2018,43.31803131,43.41700043,41.9842979,42.00314967,224805200,0.039233778,0.004588877,0.020008218,0.020008218,1.061229881,0.02012546
5/7/2018,43.63142395,44.2228834,43.53480998,43.6361342,169805600,0.007234693,0.004454716,0.01997958,0.01997958,1.073348709,0.022483463
5/8/2018,43.84114456,43.88120322,43.28031609,43.5913649,113611200,0.004806641,0.003754137,0.01969302,0.01969302,1.08361596,0.021131969
5/9/2018,44.14983368,44.15925777,43.64556053,43.95896446,92844800,0.007041083,0.00433996,0.019603127,0.019603127,1.033121519,0.019859113
5/10/2018,44.78137589,44.85913813,44.218192,44.2394025,111957200,0.014304521,0.004562263,0.019694001,0.019694001,0.959736683,0.018764926
5/11/2018,44.61104202,44.95877142,44.34137469,44.82393956,104848800,-0.003803676,0.004202678,0.019782028,0.019782028,0.956203114,0.018163907
5/14/2018,44.50696182,44.83340257,44.43836379,44.71039534,83115200,-0.002333059,0.003774109,0.019828399,0.019828399,0.898410916,0.017252278
5/15/2018,44.1024704,44.25149835,43.78549363,44.18289669,94780800,-0.009088273,0.002631507,0.019880802,0.019880802,0.899281469,0.016395177
5/16/2018,44.51405716,44.5802946,43.99837897,44.01493923,76732400,0.00933251,0.003210328,0.019899898,0.019899898,0.901124397,0.015962734
5/17/2018,44.23256302,44.68673938,44.0835351,44.47147764,69176000,-0.006323713,0.004311141,0.018631261,0.018631261,0.881933714,0.015391269
5/18/2018,44.07170486,44.42653047,44.02912752,44.27987037,73190800,-0.003636646,0.006177932,0.015454887,0.015454887,0.81909265,0.014910358
5/21/2018,44.38394928,44.77189176,44.21363272,44.47147177,73603200,0.007084918,0.006676988,0.015306894,0.015306894,0.802790038,0.014360129
5/22/2018,44.27277756,44.67964457,44.18288724,44.56136936,60962800,-0.002504773,0.007247712,0.014699272,0.014699272,0.692679445,0.013878985
5/23/2018,44.55663681,44.58975372,43.94160428,44.08117177,80233600,0.006411598,0.007350422,0.014685184,0.014685184,0.687471328,0.013413057
5/24/2018,44.50696182,44.6701822,44.04805702,44.65362554,92936000,-0.001114873,0.007120531,0.014784566,0.014784566,0.608027593,0.013023546
5/25/2018,44.60867691,44.86178397,44.38868315,44.52588282,69844000,0.002285375,0.007813283,0.014174741,0.014174741,0.577188216,0.012624552
5/29/2018,44.4478302,44.64889954,44.20418351,44.37686795,90056400,-0.003605727,0.006727387,0.01417612,0.01417612,0.566033137,0.01224396
5/30/2018,44.35320282,44.47147803,44.18288623,44.4052442,74762000,-0.002128954,0.005459138,0.01374967,0.01374967,0.549954177,0.012032841
5/31/2018,44.20417786,44.52588659,44.03149705,44.28697195,109931200,-0.003359959,0.003082379,0.010407179,0.010407179,0.534603112,0.011791318
6/1/2018,45.00135422,45.00608263,44.41234236,44.46911576,93770000,0.01803396,0.003893471,0.01092235,0.01092235,0.547782258,0.011631805
6/4/2018,45.37746811,45.75358242,45.26392492,45.33252295,105064800,0.008357835,0.002349674,0.007218339,0.007218339,0.573295787,0.012545009
6/5/2018,45.72756195,45.87658987,45.50283977,45.67079216,86264000,0.007715147,0.002373697,0.00723623,0.00723623,0.5574139,0.012362194
6/6/2018,45.88605881,45.9097153,45.39876542,45.80326831,83734400,0.003466112,0.00230667,0.007218695,0.007218695,0.552344917,0.012170074
6/7/2018,45.76304626,45.93809127,45.49810734,45.92389882,85388800,-0.002680826,0.001820575,0.007210433,0.007210433,0.540686321,0.011859682
6/8/2018,45.34671783,45.41768369,44.89017723,45.22134639,106627200,-0.009097481,0.000650475,0.006972837,0.006972837,0.574648185,0.011661918
6/11/2018,45.23554611,45.41059476,44.99426723,45.26393462,73234000,-0.002451594,0.000718079,0.006933825,0.006933825,0.554372517,0.011926049
6/12/2018,45.48390961,45.56197167,45.21660651,45.2733799,67644400,0.00549045,0.001109254,0.006973206,0.006973206,0.543558791,0.011710448
6/13/2018,45.11016846,45.6258503,45.04866664,45.51703551,86553600,-0.008216997,0.001152818,0.006908568,0.006908568,0.538489806,0.011511926
6/14/2018,45.13381195,45.31595675,44.9966123,45.31122473,86440400,0.000524128,0.000712399,0.00663502,0.00663502,0.516862611,0.011720826
6/15/2018,44.67016983,44.98241804,44.53297019,44.95166534,246876800,-0.010272612,0.000514954,0.006908539,0.006908539,0.525986964,0.011461519
6/18/2018,44.64653397,44.76007717,44.28224425,44.44310043,73939600,-0.00052912,0.00067033,0.006844905,0.006844905,0.528352457,0.011878457
6/19/2018,43.92505646,44.07644861,43.39518212,43.79495298,134314000,-0.016159765,-0.000491904,0.007627137,0.007627137,0.597121033,0.011614389
6/20/2018,44.11665344,44.28223801,43.93450861,44.08117232,82514800,0.004361906,-0.00014857,0.007686083,0.007686083,0.587320463,0.012745331
6/21/2018,43.87064743,44.55427808,43.74764019,44.29407114,102847600,-0.005576262,-0.000747963,0.007614667,0.007614667,0.587658543,0.012378221
6/22/2018,43.74290848,44.03386452,43.69086709,44.02676829,108801600,-0.002911718,-0.000837805,0.007629809,0.007629809,0.558427773,0.012254867
6/25/2018,43.09239578,43.74290953,42.75176255,43.38335183,126652400,-0.014871272,-0.001695637,0.00820312,0.00820312,0.593572432,0.012012373
6/26/2018,43.62699509,44.12375245,43.17991491,43.28636549,98276800,0.012405885,-0.000895057,0.008768719,0.008768719,0.630744345,0.012875533
6/27/2018,43.56312561,44.30116176,43.5323729,43.81623268,101141200,-0.00146399,-0.000861809,0.008765054,0.008765054,0.654230411,0.012934533
6/28/2018,43.88010025,44.04805263,43.47796528,43.54893113,69460800,0.007276214,-0.00033,0.008926682,0.008926682,0.632603147,0.012555397
6/29/2018,43.78785324,44.2798786,43.26744298,44.06698103,90950800,-0.002102252,-0.00133681,0.007812473,0.007812473,0.675182296,0.01231503
7/2/2018,44.2775116,44.30590011,43.3880832,43.48270555,70925200,0.011182516,-0.001195576,0.00801974,0.00801974,0.716071706,0.012034925
7/3/2018,43.50635529,44.45965324,43.41646497,44.42180431,55819200,-0.017416433,-0.002452155,0.008504314,0.008504314,0.749357751,0.012122864
7/5/2018,43.85645294,44.09537121,43.59151759,43.82333602,66416800,0.008047046,-0.002223109,0.008730774,0.008730774,0.768619999,0.013324179
7/6/2018,44.46438217,44.57319334,43.80913651,43.86117789,69940800,0.013861797,-0.001395978,0.009439931,0.009439931,0.780278218,0.013018871
7/9/2018,45.08177567,45.10542854,44.77899144,44.8263008,79026400,0.013885125,-0.000246847,0.009843305,0.009843305,0.791936321,0.01318833
7/10/2018,45.0273819,45.24737209,44.98716514,45.11254021,63756400,-0.001206558,-0.000184596,0.009832559,0.009832559,0.721140257,0.013332551
7/11/2018,44.44310379,44.89254824,44.37923415,44.58976393,75326000,-0.012976062,-0.001107921,0.010134023,0.010134023,0.741923556,0.012897258
7/12/2018,45.18822479,45.2781151,44.7813578,44.83339918,72164400,0.016765728,0.000141215,0.010733596,0.010733596,0.743950229,0.013352121
7/13/2018,45.25920105,45.37984049,45.15748247,45.20006343,50055600,0.00157068,0.000193543,0.010738111,0.010738111,0.735333128,0.013771488
7/16/2018,45.15984344,45.57143888,45.04393243,45.30413935,60172400,-0.002195302,0.000597408,0.010472364,0.010472364,0.702215948,0.013249474
7/17/2018,45.28757095,45.38692168,44.75533258,44.88543602,62138000,0.002828343,0.000765281,0.010480262,0.010480262,0.673661122,0.012851798
7/18/2018,45.03919983,45.37037259,44.92802084,45.36564057,65573600,-0.005484311,0.001299054,0.009824202,0.009824202,0.650344186,0.012446737
7/19/2018,45.38928223,45.54777053,44.87123638,44.87123638,81147200,0.007772838,0.001469601,0.009909408,0.009909408,0.657947529,0.012307925
7/20/2018,45.28520584,45.51938841,44.98478584,45.3656321,82704800,-0.002292973,0.001633765,0.009813269,0.009813269,0.623816596,0.012126357
7/23/2018,45.32542038,45.40821446,44.84049136,45.10542664,63957600,0.000888028,0.001823752,0.009757258,0.009757258,0.598809896,0.011877907
7/24/2018,45.65423584,45.81036,45.42951364,45.52413237,74791600,0.007254548,0.002930043,0.008988793,0.008988793,0.558934992,0.011594579
7/25/2018,46.08475113,46.09184735,45.5193922,45.66842011,66839600,0.009429909,0.002781245,0.008847193,0.008847193,0.55775208,0.011487422
7/26/2018,45.94045639,46.3544196,45.7985247,46.03507511,76304000,-0.003131073,0.00269789,0.008897008,0.008897008,0.54288337,0.011527709
7/27/2018,45.17640305,46.17228201,44.96824111,46.12497264,96096000,-0.016631383,0.001502511,0.009808855,0.009808855,0.583097265,0.011395197
7/30/2018,44.92329025,45.46498912,44.72458877,45.39402327,84118000,-0.005602766,0.001327485,0.0099073,0.0099073,0.617396793,0.012647179
7/31/2018,45.01317596,45.45079567,44.7884538,45.01554378,157492000,0.002000871,0.000868403,0.009635608,0.009635608,0.618410659,0.012487153
8/1/2018,47.66489029,47.72639207,46.67374385,47.10426718,271742800,0.058909736,0.004684711,0.015402035,0.015402035,0.752568145,0.012122804
8/2/2018,49.05819321,49.29237943,47.39287978,47.44728537,249616000,0.02923122,0.00574392,0.016344995,0.016344995,0.872363976,0.021945978
8/3/2018,49.20012283,49.37753565,48.60637897,48.97303284,133789600,0.002893087,0.005195484,0.01624197,0.01624197,0.889767564,0.022414006
8/6/2018,49.45559692,49.49817427,48.98249609,49.20248625,101701600,0.00519255,0.004760856,0.016112993,0.016112993,0.881488212,0.020996579
8/7/2018,48.9919548,49.55731013,48.90916072,49.51473279,102349600,-0.009374917,0.004352438,0.016373625,0.016373625,0.896188044,0.019743735
8/8/2018,49.02507019,49.15753784,48.37928861,48.74121043,90102000,0.000675935,0.005035037,0.015890641,0.015890641,0.903453407,0.018922678
8/9/2018,49.41065216,49.62354609,49.01324558,49.56440849,93970400,0.007864996,0.004590001,0.015667894,0.015667894,0.908860403,0.017845141
8/10/2018,49.26348114,49.63616955,49.05933415,49.22312697,98444800,-0.002978528,0.00436254,0.015746857,0.015746857,0.909511282,0.016992089
8/13/2018,49.58156204,50.0753129,49.30382786,49.68600983,103563600,0.006456728,0.004795142,0.015675902,0.015675902,0.93286072,0.016181296
8/14/2018,49.79046249,49.98273974,49.43676494,49.88778918,82992000,0.004213269,0.004864388,0.015669815,0.015669815,0.930969267,0.015463471
8/15/2018,49.90678406,50.02547409,49.45338728,49.66465539,115230400,0.002336222,0.005255415,0.015494578,0.015494578,0.932125831,0.014769932
