Date,Close,High,Low,Open,Volume,Daily_Return,Rolling_Mean,Rolling_Std,Rolling_Volatility,ATR,GARCH_Volatility
2/28/2017,58.11151505,58.31133347,57.91169316,58.20234475,23239800,-0.003892145,-0.000568531,0.006453141,0.006453141,0.54189157,0.010659757
3/1/2017,58.98344421,59.02885385,58.14782505,58.24773596,26937500,0.015004413,0.000550161,0.00711726,0.00711726,0.569369059,0.010686293
3/2/2017,58.13876724,58.81088976,58.02069035,58.7563954,24539600,-0.014320577,0.000661669,0.006847597,0.006847597,0.565912786,0.011770823
3/3/2017,58.35673141,58.38397859,57.78451658,58.12058119,18135900,0.003749033,0.001171544,0.006667598,0.006667598,0.588095778,0.012854763
3/6/2017,58.37490845,58.63830938,57.95710569,58.10242974,18750300,0.000311481,0.000783449,0.00646762,0.00646762,0.581294332,0.012311282
3/7/2017,58.49297714,58.83811954,58.30224001,58.30224001,18521000,0.002022593,0.00091599,0.006464329,0.006464329,0.574157329,0.01183594
3/8/2017,59.02886581,59.11061427,58.35674339,58.3658281,21510900,0.00916159,0.001539068,0.006634893,0.006634893,0.601405766,0.011449616
3/9/2017,58.79272842,59.21961247,58.56565935,59.21053469,19846800,-0.004000371,0.001409978,0.006720036,0.006720036,0.596215509,0.01154036
3/10/2017,58.97438049,59.27411334,58.81089048,59.1378705,19538200,0.003089703,0.000996117,0.006317369,0.006317369,0.605298204,0.011385251
3/13/2017,58.77454376,59.21051933,58.64738567,59.04702936,20100000,-0.003388535,0.000873515,0.006380329,0.006380329,0.613083597,0.011105661
3/14/2017,58.50207138,58.62922949,58.26591764,58.61106009,14280200,-0.004635891,7.92E-05,0.005997903,0.005997903,0.620868067,0.011002489
3/15/2017,58.81088638,58.96529168,58.35674826,58.62923391,24833800,0.005278702,0.000156611,0.006057201,0.006057201,0.629301881,0.011008695
3/16/2017,58.71096802,58.81996365,58.40215746,58.81087895,20674300,-0.001698977,0.00010264,0.006069278,0.006069278,0.616326205,0.010892321
3/17/2017,58.9198761,59.25593384,58.74730141,58.95620798,49219700,0.003558246,0.00028831,0.006117584,0.006117584,0.618271865,0.010748038
