Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2015-06-12,28.48185920715332,28.741661530497616,28.468421745163507,28.71030631336726,147544800
2015-06-15,28.425867080688477,28.49753639145246,28.154867445964324,28.24221436506008,175955600
2015-06-16,28.578166961669922,28.63415866876909,28.302688719631533,28.450505937833068,125976400
2015-06-17,28.51097869873047,28.640878164028962,28.385556109546233,28.60504435907014,131672400
2015-06-18,28.640880584716797,28.737186399984573,28.49306335007991,28.495303497057716,141628800
2015-06-19,28.354202270507812,28.627442095144573,28.30940958494469,28.602805605465427,218867600
2015-06-22,28.580406188964844,28.68119057500859,28.46170404713027,28.5535295552786,136157200
2015-06-23,28.450504302978516,28.580405466079576,28.416908938903248,28.551290395204315,121075600
2015-06-24,28.69239044189453,29.070894927614322,28.47066376085023,28.490819955158216,221123600
2015-06-25,28.555776596069336,28.936519600524264,28.555776596069336,28.86037168312594,127752400
2015-06-26,28.387798309326172,28.66551672558404,28.334046743634982,28.593847401751965,176267200
2015-06-29,27.890588760375977,28.325084952600964,27.879391444237662,28.098877978339047,196645600
2015-06-30,28.092161178588867,28.246698847013032,27.964500146461074,28.12351639990226,177482800
2015-07-01,28.354202270507812,28.430351886442832,28.217582358189432,28.421393007583923,120955200
2015-07-02,28.3183650970459,28.37435680170869,28.168306029913897,28.316124950414647,108844000
2015-07-06,28.21982192993164,28.271335055137612,27.962259721364557,27.982417625569116,112241600
2015-07-07,28.150392532348633,28.253417073210287,27.72037490296042,28.195185216642784,187787200
2015-07-08,27.451618194580078,27.91522953036122,27.444899462120162,27.879395720997827,243046400
2015-07-09,26.891687393188477,27.78531424023348,26.70131599892806,27.738281428150128,314380000
2015-07-10,27.610631942749023,27.738292974036394,27.147020649260007,27.31051719537329,245418000
2015-07-13,28.143672943115234,28.166069284579958,27.843556499547745,28.002572745297982,165762000
2015-07-14,28.132469177246094,28.30268441941036,28.004808172805653,28.228774967173518,127072400
2015-07-15,28.40347671508789,28.47738618793802,28.125758291061004,28.157113514318965,134596800
2015-07-16,28.781972885131836,28.795413764102385,28.522172279828073,28.609519197094357,144889600
2015-07-17,29.030580520629883,29.030580520629883,28.737184508909607,28.909639931490798,184658800
2015-07-20,29.579299926757812,29.780868700287222,29.272463055655816,29.332935054699643,235600800
2015-07-21,29.283662796020508,29.76967040326622,29.18735870024738,29.753994502368016,307025600
2015-07-22,28.045120239257812,28.107830663756097,27.32170679383906,27.32170679383906,461802400
2015-07-23,28.031688690185547,28.463943022870716,28.009290640658186,28.264612684942378,203998000
2015-07-24,27.883869171142578,28.161587550306,27.749489420497778,28.06752189572776,168649200
2015-07-27,27.49640655517578,27.684539578096555,27.350829484842556,27.568075871352438,177822000
2015-07-28,27.633026123046875,27.751729975071367,27.44713495780925,27.633026123046875,134472400
2015-07-29,27.545673370361328,27.6598969048503,27.38441701784299,27.581508874801358,148046800
2015-07-30,27.406816482543945,27.45160915668398,27.25899758216606,27.395617459643443,134513200
2015-07-31,27.167177200317383,27.467291932744207,27.079830273194275,27.458333054483976,171540000
2015-08-03,26.526636123657227,27.451618663971853,26.320585308551166,27.211974185991803,279904000
2015-08-04,25.675556182861328,26.36089410726284,25.36424243885337,26.298183670877243,496554400
2015-08-05,25.845779418945312,26.30267207908399,25.106687999276208,25.297059513817715,397250400
2015-08-06,25.90201187133789,26.210235863801156,25.674782736184984,26.09099643879774,211612000
2015-08-07,25.989761352539062,26.153997965979055,25.76028186756647,25.77828072973145,154681600
2015-08-10,26.93467903137207,26.99542304111473,26.2169903328047,26.2169903328047,219806400
2015-08-11,25.533048629760742,26.588208226766525,25.49705262517203,26.5049647841773,388331200
2015-08-12,25.92676544189453,25.967262021018723,24.664624061734038,25.31706818475009,404870000
2015-08-13,25.90652084350586,26.18774664138051,25.769282516825747,26.106753474275326,194143200
2015-08-14,26.08875274658203,26.167495621065626,25.650041219840634,25.719784663459542,171718000
2015-08-17,26.358728408813477,26.46896842424783,25.9852597819827,26.10674951421202,163538800
2015-08-18,26.21024513244629,26.421727487934323,26.100005097049085,26.194496555960974,138242800
2015-08-19,25.875022888183594,26.214742405614185,25.800778867897705,26.120250952413596,193146000
2015-08-20,25.344072341918945,25.726538787135937,25.114591101615744,25.665794762624067,274006400
2015-08-21,23.793943405151367,25.175323842311087,23.76919540737934,24.84460215978068,513102000
2015-08-24,23.200002670288086,24.477892689076736,20.698217502105816,21.34391251384925,648825200
2015-08-25,23.339487075805664,24.997594723719715,23.285492212156004,24.997594723719715,414406400
2015-08-26,24.67812156677246,24.723116998369253,23.634211762242547,24.093170657220032,387098400
2015-08-27,25.404808044433594,25.476801765236914,24.75236398414154,25.24957260310294,338464400
2015-08-28,25.48805809020996,25.492556947972933,25.094341952003504,25.23607914383002,212657600
2015-08-31,25.368812561035156,25.76702746189481,25.19782682695612,25.20457597022168,224917200
2015-09-01,24.234912872314453,25.170831367111514,24.15391971109108,24.781615852339243,307383600
2015-09-02,25.274322509765625,25.274322509765625,24.552134911744044,24.799614971644914,247555200
2015-09-03,24.83111000061035,25.373312366291003,24.75686598898215,25.3080677848419,212935600
2015-09-04,24.583629608154297,24.849106786987825,24.41264558660887,24.516136457480822,199985200
2015-09-08,25.267568588256836,25.32381373369697,24.819857711163742,25.141580011739933,219374400
2015-09-09,24.781614303588867,25.65228815762763,24.69612057404836,25.59379443542876,340043200
2015-09-10,25.326068878173828,25.485804915888515,24.725371021599024,24.808612754279864,251571200
2015-09-11,25.695035934448242,25.695035934448242,25.143834112112092,25.150583255954153,199662000
2015-09-14,25.942516326904297,26.297986140160052,25.84127572830921,26.228242692970817,233453600
2015-09-15,26.160741806030273,26.216986951542538,25.74227778610177,26.081998945606227,173364800
2015-09-16,26.189998626708984,26.219245493656732,25.971767118772096,26.15400089834299,148694000
2015-09-17,25.629785537719727,26.20798552076981,25.58479011133248,26.021252956443806,256450400
2015-09-18,25.5240535736084,25.715288495667718,25.168585457839626,25.245078053490467,297141200
2015-09-21,25.920015335083008,25.956013055840767,25.571296426687674,25.573544996885683,200888000
2015-09-22,25.51279640197754,25.68828096795835,25.314812406335193,25.508295829459033,201384800
2015-09-23,25.719785690307617,25.809778286081457,25.49030620172703,25.5645485055094,143026800
2015-09-24,25.872772216796875,25.985262530782947,25.28107378315788,25.47905611784562,200878000
2015-09-25,25.807518005371094,26.252980237893034,25.65228088068741,26.196735101873188,224607600
2015-09-28,25.296815872192383,25.77602386897332,25.296815872192383,25.614037583733136,208436000
2015-09-29,24.53638458251953,25.53754931895009,24.266408539249394,25.384562436706126,293461600
2015-09-30,24.81536102294922,25.094336488096644,24.462141547382192,24.786112446226834,265892000
2015-10-01,24.65337562561035,24.662375055975247,24.14266868031388,24.5386350340402,255716400
2015-10-02,24.833358764648438,24.975097645493342,24.1966649518161,24.300155824984838,232079200
2015-10-05,24.923351287841797,25.056090738102707,24.538634657097756,24.720868398906564,208258800
2015-10-06,25.042591094970703,25.139332825717407,24.696120750353806,24.889604211847214,192787200
2015-10-07,24.923351287841797,25.14608160743765,24.615128955791427,25.13933246388411,187062400
2015-10-08,24.6353702545166,24.79060738347152,24.345145138693027,24.79060738347152,247918400
2015-10-09,25.224824905395508,25.260820907999182,24.633124842568826,24.747865426520367,211064400
2015-10-12,25.107833862304688,25.366561887823973,25.071837859948438,25.36206303120408,121868800
2015-10-13,25.15058135986328,25.299067662591952,24.900852757738658,24.932349904270975,132197200
2015-10-14,24.79511260986328,25.0898366571712,24.648874871321997,25.038092078535033,177849600
2015-10-15,25.16633415222168,25.220329024405547,24.85811006209277,24.957102091484895,150694000
2015-10-16,24.981843948364258,25.19782510039174,24.8671033713146,25.148329097881472,156930400
2015-10-19,25.137086868286133,25.14158572569893,24.77261762507307,24.927854811037783,119036800
2015-10-20,25.59604835510254,25.686040960364124,24.932356109672437,25.04934529498617,195871200
2015-10-21,25.593793869018555,26.003258497677987,25.580293865646503,25.64778873310942,167180800
2015-10-22,25.985265731811523,25.985265731811523,25.670292470556934,25.722038776609992,166616400
2015-10-23,26.790693283081055,26.824440720182352,26.171996563265758,26.25523829612088,237467600
2015-10-26,25.93576431274414,26.57695870465248,25.854771156243526,26.56571070408984,265335200
2015-10-27,25.77153205871582,26.219243035377602,25.645541737713682,25.96276525244846,279537600
2015-10-28,26.833438873291016,26.84018973399438,26.111251259969535,26.3069850251835,342205600
2015-10-29,27.116914749145508,27.1529124734375,26.60845805054995,26.70519978900221,204909200
2015-10-30,26.885183334350586,27.27215026450883,26.87393361708041,27.220403968118237,197461200
2015-11-02,27.26314926147461,27.303645838259225,26.90992978703437,27.177657251136313,128813200
2015-11-03,27.575878143310547,27.782859928919343,27.155163710775717,27.17541286179513,182076000
2015-11-04,27.4476375579834,27.8571022463373,27.362145534337124,27.701865058420555,179544400
2015-11-05,27.32109832763672,27.721019444908634,27.15390055469232,27.531225934047526,158210800
2015-11-06,27.352739334106445,27.52219708162251,27.25332529442343,27.364037206799523,132169200
2015-11-09,27.242029190063477,27.522198868141995,27.124539235970378,27.33014708658667,135485600
2015-11-10,26.383438110351562,26.67716553216662,26.223018332650877,26.412811886820972,236511600
2015-11-11,26.23431396484375,26.530299556650416,26.03096436123828,26.29305978895489,180872000
2015-11-12,26.146202087402344,26.394739782673806,26.1303860992618,26.268211877549444,130102400
2015-11-13,25.38250732421875,26.112306029374714,25.366691338599303,26.028706263207265,183249600
2015-11-16,25.798250198364258,25.811806267936472,25.07974920620687,25.165607186520113,152426800
2015-11-17,25.687536239624023,25.99481976688335,25.603936461653355,25.96544598671921,110467600
2015-11-18,26.500932693481445,26.54612073698811,26.09649332598733,26.155239161596686,186698800
2015-11-19,26.837589263916016,27.056754903032566,26.381183801900182,26.58001361401769,173183200
2015-11-20,26.955074310302734,27.095158250187996,26.853398647939915,26.932478569457885,137148400
2015-11-23,26.6048641204834,27.052233294745136,26.512226398875583,26.94829770139527,129930000
2015-11-24,26.860183715820312,26.966377519878318,26.462524085229358,26.509972050567594,171212800
2015-11-25,26.668128967285156,26.939262383948055,26.64327502766239,26.934742545573044,85553200
2015-11-27,26.61841583251953,26.753983375991258,26.570967881829596,26.726869522534326,52185600
2015-11-30,26.729129791259766,26.979927336628243,26.604860116054503,26.65908609986546,156721200
2015-12-01,26.512226104736328,26.844363534034464,26.403774121993987,26.830807467144968,139409600
2015-12-02,26.272724151611328,26.68620139455058,26.227536116631175,26.51222383986961,133546400
2015-12-03,26.028703689575195,26.387954932856985,25.807279912796588,26.33372894806816,166278000
2015-12-04,26.89406967163086,26.943777545428325,26.008371066661898,26.04904098851318,231108000
2015-12-07,26.724609375,27.08160068530184,26.61841560463565,26.882770933091997,128336800
2015-12-08,26.71331787109375,26.79691591639147,26.403774457285067,26.55289636640272,137238000
2015-12-09,26.12360382080078,26.591307078474028,26.00159405047561,26.58000920714622,185445600
2015-12-10,26.24786949157715,26.421847041461575,26.098747601203485,26.218497442031136,116850800
2015-12-11,25.572301864624023,26.071637114282023,25.497740047899736,26.026449074710875,187544800
2015-12-14,25.414138793945312,25.45932682781177,24.806349912707372,25.346355019332627,257274800
2015-12-15,24.964508056640625,25.48643894849853,24.932876090323525,25.292127313228985,213292400
2015-12-16,25.156564712524414,25.303428427153868,24.582669368769743,25.095560686596016,224954000
2015-12-17,24.62333869934082,25.36217364527321,24.62333869934082,25.31020584948216,179091200
2015-12-18,23.956806182861328,24.74534907981034,23.907098301459307,24.60752503203201,385813200
2015-12-21,24.250532150268555,24.25957010304492,23.852870847174742,24.239234278344792,190362400
2015-12-22,24.227937698364258,24.338649601228077,24.051700208086512,24.266347704119205,131157600
2015-12-23,24.53973388671875,24.593959866621045,24.221152591690515,24.236968574320887,130629600
2015-12-24,24.4086971282959,24.62786278855468,24.390621218956007,24.62786278855468,54281600
2015-12-28,24.135299682617188,24.331871271022415,23.990695890162716,24.309275527853192,106816800
2015-12-29,24.56911277770996,24.725014452648782,24.14433932315391,24.166933344089593,123724800
2015-12-30,24.248266220092773,24.560067756423653,24.21663425512353,24.532955628628763,100855200
2015-12-31,23.782821655273438,24.182741032417283,23.68340592869663,24.17822291930593,163649200
2016-01-04,23.803159713745117,23.80767955142183,23.04624894131739,23.18407468563619,270597600
2016-01-05,23.20667266845703,23.91613560940006,23.138890606039773,23.89354158859431,223164000
2016-01-06,22.752527236938477,23.129854481864832,22.564995297990357,22.72089526054658,273829600
2016-01-07,21.792264938354492,22.623737661641886,21.787746823710957,22.296120049866783,324377600
2016-01-08,21.907489776611328,22.393268828721837,21.862301749173827,22.266740972846634,283192000
2016-01-11,22.262229919433594,22.381979790822058,21.99335639580132,22.361645687596138,198957600
2016-01-12,22.585325241088867,22.75026485087717,22.332267752752042,22.718632880311702,196616800
2016-01-13,22.00464630126953,22.863232640952404,21.984312205406468,22.6666610952121,249758400
2016-01-14,22.485910415649414,22.702817828175373,21.631843727651237,22.1334388869678,252680400
2016-01-15,21.94590187072754,22.0769495761646,21.545982445846825,21.73577424780705,319335600
2016-01-19,21.839710235595703,22.289337538177914,21.57761481977865,22.235111554282746,212350800
2016-01-20,21.869083404541016,22.185404820455155,21.107652776982135,21.487238131316495,289337600
2016-01-21,21.758378982543945,22.115368718166973,21.45109541287868,21.930094953264117,208646000
2016-01-22,22.915205001831055,22.924242954859242,22.226077890611073,22.284821999574387,263202000
2016-01-25,22.46783447265625,22.94005581834511,22.415866680773057,22.93779589944244,207178000
2016-01-26,22.59210777282715,22.793197507383223,22.158296326850905,22.578551703832094,300308000
2016-01-27,21.107662200927734,21.832941345311827,21.08958628936216,21.699635376096772,533478800
2016-01-28,21.2590389251709,21.356194771502736,20.874935378545523,21.191256858961744,222715200
2016-01-29,21.99335289001465,21.99335289001465,21.317781895230507,21.41719764754597,257666000
2016-02-01,21.787748336791992,21.851012289074713,21.555026630689095,21.79678629052001,163774000
2016-02-02,21.34716033935547,21.699631940001957,21.301970567597245,21.55954623327176,149428800
2016-02-03,21.76967430114746,21.880386227161512,21.25678288062993,21.464650662807124,183857200
2016-02-04,21.944589614868164,22.11042423534878,21.624281283757696,21.776484545584424,185886800
2016-02-05,21.358488082885742,22.017280363702135,21.283523421375094,21.92641216407802,185672400
2016-02-08,21.583391189575195,21.74013708591854,21.135866654953993,21.15631109367253,216085600
2016-02-09,21.57884407043457,21.79465627285637,21.33804480160271,21.419826012369537,177324800
2016-02-10,21.415283203125,21.887796514478033,21.37666477667315,21.79011349081531,169374400
2016-02-11,21.285799026489258,21.517513078323827,21.033640534698964,21.306245199612153,200298800
2016-02-12,21.351675033569336,21.467532040982,21.129049745940023,21.39711000371494,161405600
2016-02-16,21.953676223754883,22.001381645287527,21.492522082438995,21.585660743574064,196231600
2016-02-17,22.289888381958008,22.310332820097173,21.84236386001925,21.960491324435235,179452800
2016-02-18,21.867351531982422,22.464807102233163,21.828731373325958,22.453447926187096,156084000
2016-02-19,21.817380905151367,21.980943386768487,21.762860655668156,21.80829390804292,141496800
2016-02-22,22.00819206237793,22.012736425330758,21.79010943614173,21.87870544888873,137123200
2016-02-23,21.51069450378418,21.921871011669452,21.478890891747024,21.899154393523894,127770400
2016-02-24,21.831005096435547,21.894612327183545,21.19947368662748,21.349406501819523,145022800
2016-02-25,21.98094367980957,21.98094367980957,21.63791690035432,21.819653378611175,110330800
2016-02-26,22.015016555786133,22.267173329381734,21.940050138496137,22.0808942438888,115964400
2016-02-29,21.96503448486328,22.31487596135696,21.955947490688093,22.00365291023265,140865200
2016-03-01,22.837364196777344,22.8918844264392,22.130866460248722,22.18311624133452,201628400
2016-03-02,22.887344360351562,22.919147975648066,22.635185886809957,22.832824124581418,132678400
2016-03-03,23.057710647583008,23.10541604783944,22.819181913134628,22.84871506555496,147822800
2016-03-04,23.400745391845703,23.568850442243427,23.028187316279492,23.255356959096297,184220400
2016-03-07,23.141773223876953,23.359855883237056,22.935048007290668,23.25990068109275,143315600
2016-03-08,22.950950622558594,23.11678523803637,22.807834359762932,22.894158207187257,126247600
2016-03-09,22.97139549255371,23.07589332293961,22.77829990469187,23.014556547238335,108806800
2016-03-10,22.982759475708008,23.225830999581717,22.751047130764814,23.03728145477365,134054400
2016-03-11,23.230369567871094,23.234912198409383,23.057720143578248,23.225825204165872,109632800
2016-03-14,23.2894344329834,23.378032201182982,23.121329357943154,23.150862525065378,100304400
2016-03-15,23.757402420043945,23.89370386345121,23.59156781290107,23.61655661306187,160270800
2016-03-16,24.073171615600586,24.15040847599913,23.759676343432734,23.76422070767214,153214000
2016-03-17,24.0345516204834,24.186754882417784,23.843728197697207,23.970942657443317,137682800
2016-03-18,24.061813354492188,24.193572191778433,23.895980449948468,24.15722420914752,176820800
2016-03-21,24.059541702270508,24.454816461194927,23.88462007764943,24.064084333288598,142010800
2016-03-22,24.243547439575195,24.373034082040988,23.90052075287327,23.90960774764577,129777600
2016-03-23,24.10951805114746,24.323058109714424,24.05726999415798,24.189028827451093,102814000
2016-03-24,24.005022048950195,24.13678089236987,23.827829958294153,23.959588801713824,104532000
2016-03-28,23.895978927612305,24.123148605081635,23.866445760314352,24.079985811748994,77645600
2016-03-29,24.461624145507812,24.486612941742678,23.825548531983856,23.827820713414283,124760400
2016-03-30,24.888708114624023,25.084074166526236,24.67062544269837,24.681984619293594,182404400
2016-03-31,24.759220123291016,24.965945340510757,24.73423132267837,24.925054733432507,103553600
2016-04-01,24.986391067504883,24.98866324945069,24.57975715755651,24.711515979740966,103496000
2016-04-04,25.24309730529785,25.48616881128661,25.05000167669104,25.08407747780796,149424800
2016-04-05,24.945505142211914,25.154502591293046,24.856909094527428,24.87735526954472,106314800
2016-04-06,25.20674705505371,25.211291419149813,24.806927939783694,25.040914162054687,105616400
2016-04-07,24.656993865966797,25.08407218137641,24.56158302951894,24.97730216923229,127207600
2016-04-08,24.684253692626953,24.936410396248828,24.57293932214658,24.74104610211689,94326800
2016-04-11,24.766036987304688,25.12723766861337,24.722875927989268,24.754679543555184,117630000
2016-04-12,25.088623046875,25.102252674709263,24.684261244896863,24.838734982131367,108929200
2016-04-13,25.45208740234375,25.52023725639498,25.170397525964894,25.170397525964894,133029200
2016-04-14,25.465721130371094,25.53160054645402,25.29080123696737,25.356680653050294,101895600
