Price,Close,High,Low,Open,Volume
Ticker,MSFT,MSFT,MSFT,MSFT,MSFT
Date,,,,,
2015-05-01,41.920188903808594,42.10971814260562,41.696202492227776,41.85127127191075,38937300
2015-05-04,41.55837631225586,42.10111391636582,41.506685608198666,41.67036790821626,34039500
2015-05-05,41.00700759887695,41.48944418093716,40.75717747915843,41.196536842959596,50369200
2015-05-06,39.869834899902344,41.15345898131921,39.64584850346325,40.981159983726805,52433000
2015-05-07,40.23166275024414,40.567643984950855,39.76645644695945,39.86122105907263,32971700
2015-05-08,41.13623809814453,41.33438084017381,40.938095356115255,40.963939061409704,35364900
2015-05-11,40.808876037597656,41.274082516779394,40.808876037597656,40.96394486399157,24609400
2015-05-12,40.79164505004883,41.075938988634825,39.99045722390979,40.360899048310905,29928300
2015-05-13,41.03285217285156,41.62728028568596,40.98116148578025,41.51528544019653,34184600
2015-05-14,41.97188186645508,42.05802973257732,41.377450416688156,41.377450416688156,32980900
2015-05-15,41.61005401611328,42.135564549188295,41.39468106231732,42.10110408786163,28642700
2015-05-18,41.360233306884766,41.541149141262004,41.01563844674972,41.33438959611579,24136500
2015-05-19,41.25615692138672,41.455587287952106,40.90931948789836,41.23881471894361,28574800
2015-05-20,41.25615692138672,41.55963719492385,40.9873577450489,41.09140765202064,25047900
2015-05-21,41.117435455322266,41.2735120309399,40.76192843479058,40.99604329821704,22410700
2015-05-22,40.66654586791992,41.05673394767974,40.59717704006801,41.01338008411617,25720600
2015-05-26,40.39775466918945,40.64921175871391,40.05091707621168,40.605857886513796,29581900
2015-05-27,41.282188415527344,41.420922794074826,40.42376717422896,40.59718597433544,27335600
2015-05-28,41.14344787597656,41.637689232272585,41.09142125142877,41.186801742589054,19283700
2015-05-29,40.63186264038086,41.24749612094715,40.39774780107652,41.12610397634961,36519600
2015-06-01,40.95268630981445,41.420916001005274,40.423760544693856,40.80528250389584,28837300
2015-06-02,40.68389129638672,41.056740536708375,40.423764765570944,40.692564055103944,21498300
2015-06-03,40.62318801879883,41.39490133117898,40.5971763626323,41.07407546924909,28002200
2015-06-04,40.19831085205078,40.89198249979409,40.05957652250212,40.57115998290418,27745500
2015-06-05,40.00755310058594,40.33704839993591,39.747426625388634,40.154960198066554,25438100
2015-06-08,39.65205764770508,40.25902180434971,39.600031014499464,40.14629908624848,22121600
2015-06-09,39.58268356323242,39.83413730020337,39.41793424750323,39.67806074197984,24406100
2015-06-10,40.41510009765625,40.6058611197522,39.617374893363944,39.70408595235696,28417400
2015-06-11,40.26768493652344,40.68388801378477,39.998888976366686,40.45844592065122,27347800
2015-06-12,39.86016082763672,40.29370618079287,39.799464742809946,40.07693350421479,23931000
2015-06-15,39.43527603149414,39.582683138317456,39.036415190399204,39.409264374632066,33254500
2015-06-16,39.73876953125,40.09427659634283,39.279209197577345,39.32256307230796,27070300
2015-06-17,39.86016082763672,39.94686857519253,39.33123496755605,39.65205760273881,28704100
2015-06-18,40.510475158691406,40.57984068886515,40.03357266761086,40.07692984511873,32658300
2015-06-19,39.97287368774414,40.60585271039458,39.877496504137206,40.57116829398042,63837000
2015-06-22,40.08558654785156,40.51046227541518,40.024890487869214,40.17229756760291,20318100
2015-06-23,39.80812072753906,40.128943254188655,39.55666371393029,39.998881676854324,25896500
2015-06-24,39.57400894165039,40.10293466319499,39.495970666214504,39.600020597566456,34890900
2015-06-25,39.58268356323242,39.938190544144284,39.4526186621502,39.91217557931514,20616000
2015-06-26,39.24452209472656,40.128954971125786,39.04509163843386,39.582690232984696,49835300
2015-06-29,38.47280502319336,39.21850339142358,38.46413557347134,39.05375738520278,34081700
2015-06-30,38.28205108642578,38.77629246088457,38.09995954766087,38.767619702630554,35945400
2015-07-01,38.54218673706055,39.21851650287249,38.23870297232498,38.55085618968092,28343900
2015-07-02,38.49882507324219,38.80230546891821,38.20401412843338,38.56819060324461,21752000
2015-07-06,38.490142822265625,38.56818109157773,38.10862423212167,38.11729368085083,23034000
2015-07-07,38.4121208190918,38.57687018389796,37.56237225323755,38.446805244070866,36435800
2015-07-08,38.36008834838867,38.93236799341804,38.177996814484025,38.53350381658276,39785900
2015-07-09,38.602882385253906,39.20984660006733,38.585540172523366,38.80231287012182,32424700
2015-07-10,38.680908203125,39.14046511523572,38.64622378885949,39.02774242271671,25465800
2015-07-13,39.4873046875,39.556670211935554,38.97572112749691,39.00173278569925,28178300
2015-07-14,39.556671142578125,39.851482070663124,39.287875180995485,39.40926733237965,22880300
2015-07-15,39.67805862426758,39.79078131201004,39.39192048792153,39.608693106363674,26629600
2015-07-16,40.45843505859375,40.484446710286605,39.860143915848006,39.89482501554277,26271700
2015-07-17,40.42375946044922,40.562493812523,40.11160634136123,40.363063388147424,29467100
2015-07-20,40.68389129638672,40.86598284487723,40.26768818554382,40.44977973403433,30631900
2015-07-21,40.996036529541016,41.03939369936712,40.302364812262965,40.562491292781274,42781900
2015-07-22,39.4873046875,40.69256003029848,39.192493766350964,39.400593647345595,59152400
2015-07-23,39.98154830932617,40.085598255730666,39.10578494633121,39.25319206911839,33934000
2015-07-24,39.83412551879883,40.16362074511734,39.71273341112539,39.80811386935076,32333200
2015-07-27,39.32256317138672,39.89484291926319,39.235855421707015,39.83414683294967,39701400
2015-07-28,39.31388473510742,39.57401123238855,38.83698560547738,39.52198791754505,34328900
2015-07-29,40.13761901855469,40.56249150044937,39.24451357702958,39.365909022401446,40945900
2015-07-30,40.64921188354492,41.1000994327253,39.8254750784594,40.11161328200961,39777900
2015-07-31,40.49312210083008,41.07407107768674,40.31970336032347,41.00470556609651,31201500
2015-08-03,40.58851623535156,40.75326227505735,40.2763630589082,40.735920064400666,24125900
2015-08-04,41.22148513793945,41.36888894230849,40.47578674299796,40.53648281628967,33403900
2015-08-05,41.25615692138672,41.97584013049774,41.2214725165005,41.60299104718817,26959700
2015-08-06,40.42375946044922,41.42091489001497,40.17230572135089,41.36888826760435,27368000
2015-08-07,40.52782440185547,40.5625055191172,40.111617917826436,40.22434064507133,19163000
2015-08-10,41.03939437866211,41.17812872441409,40.61451858422234,40.70989906711827,23079900
2015-08-11,40.24168014526367,40.7012371679736,39.799465333860155,40.5971872078237,29237400
2015-08-12,40.52782440185547,40.666558793968875,39.63471865166716,40.05092182800737,30181400
2015-08-13,40.51914978027344,40.83997242710504,40.3110498555081,40.8052913114366,22627200
2015-08-14,40.753265380859375,40.83997313306231,40.33706221644558,40.34573166859039,21473400
2015-08-17,41.03071975708008,41.143442441533956,40.38040192072608,40.588505083741886,21099700
2015-08-18,41.257659912109375,41.39730914474301,40.76015931275828,40.882351975125175,23574100
2015-08-19,40.68160629272461,41.09182736904655,40.411034448629245,40.829982145308946,31485500
2015-08-20,39.85243606567383,40.55941215087015,39.85243606567383,40.21028741829168,36238200
2015-08-21,37.591861724853516,39.69533007086609,37.591861724853516,39.53822427493983,70053100
2015-08-24,36.378665924072266,37.260201222870414,34.66796171621591,35.30511165089198,88753700
2015-08-25,35.32255935668945,37.74023918461495,35.25273308189736,37.155455786481326,70616600
2015-08-26,37.27765655517578,37.39112261167044,35.8375242837467,36.666689835705526,63408000
2015-08-27,38.3162841796875,38.35992392705403,37.469659096879816,37.731500910578276,50943200
2015-08-28,38.34248352050781,38.53450248524038,37.871166059528264,37.87989601038013,28246700
2015-08-31,37.9846305847168,38.342481976718815,37.61804924221441,38.019543727717135,34441700
2015-09-01,36.50083923339844,37.17290195753933,36.3611900523756,36.80632077641743,49688900
2015-09-02,37.84497833251953,37.862434902631435,36.55322210974169,36.97216980392637,37671500
2015-09-03,37.96717071533203,38.386118406443934,37.7751517750098,37.88861781515478,28285200
2015-09-04,37.19037628173828,37.56568425924778,36.83252487638047,37.364938673754445,37138800
2015-09-08,38.30755615234375,38.40356559906132,37.70531961770555,37.792599116812724,32469800
2015-09-09,37.591861724853516,38.75269862480869,37.45221249841908,38.58686287938641,33469500
2015-09-10,37.78387451171875,38.22027868950391,37.31255720063086,37.63549535993198,31366600
2015-09-11,37.94970703125,38.04571648341307,37.478389718540214,37.652952056154916,27132500
2015-09-14,37.56566619873047,37.91478748541439,37.40856045439803,37.9060608682844,23656000
2015-09-15,38.386104583740234,38.65667632680776,37.600579194332994,37.69658530042236,28882200
2015-09-16,38.6654167175293,38.73524299719449,38.26392559795524,38.37739163766105,23372200
2015-09-17,38.621768951416016,39.27637520482985,38.47339313213534,38.65668208401132,32768200
2015-09-18,37.94970703125,38.39484115864246,37.81878777516372,37.96716359796144,63143700
2015-09-21,38.49958801269531,38.81379964250884,38.05445376062596,38.07191033222678,26177200
2015-09-22,38.3162841796875,38.44720342178708,37.80132716996416,37.86242348217716,28085900
2015-09-23,38.29010772705078,38.55194960953901,37.97589613626483,38.3424774353485,17145200
2015-09-24,38.32501983642578,38.51703876552587,37.766422947589255,37.92352873876204,27905600
2015-09-25,38.3512077331543,39.040727309114295,38.19410192269505,38.82252516453205,29384600
2015-09-28,37.78387451171875,38.48212053027507,37.7140482451133,38.25519182280664,27613800
2015-09-29,37.91480255126953,38.028268596040824,37.57440774645606,37.85370621858508,32763600
2015-09-30,38.63050842285156,38.66542156706307,38.10682457768168,38.29884354134429,34958900
2015-10-01,38.93598175048828,39.05817438904131,38.18536602280575,39.05817438904131,28657900
2015-10-02,39.77388381958008,39.77388381958008,38.333748435951996,38.63923341434293,41839000
2015-10-05,40.699058532714844,40.92598726237604,39.88734641629216,39.93098617243855,34369300
2015-10-06,40.80378723144531,41.17909505950626,40.34119990688156,40.43720935073427,27017200
2015-10-07,40.84743118286133,41.32747512202161,40.10554539774995,41.10927302881242,27711500
2015-10-08,41.414764404296875,41.47586073354671,40.58559565512018,40.637965364262996,33772700
2015-10-09,41.11801528930664,41.49332326836745,40.95217951793051,41.414770358110516,28600600
2015-10-12,41.021995544433594,41.08309186718233,40.585591336514085,41.004538976576825,19769100
2015-10-13,40.92597961425781,41.135455065914314,40.63795461391689,40.63795461391689,19987800
2015-10-14,40.742698669433594,41.10927661988737,40.61177607027153,40.71651548140119,24697800
2015-10-15,41.03071975708008,41.04817632391298,40.611772141589434,41.03071975708008,27189400
2015-10-16,41.46712112426758,41.49330763748902,40.93471085475706,41.03944691914444,26450300
2015-10-19,41.563140869140625,41.79007294929212,41.03945708794535,41.38857849890877,29387600
2015-10-20,41.69405746459961,41.72897059950963,41.03945116778582,41.40602909584164,30802200
2015-10-21,41.196563720703125,41.88608326582758,41.11801081898641,41.82498360493649,25144300
2015-10-22,41.920989990234375,42.72397551860171,41.10055122232654,41.484585752719546,56637100
2015-10-23,46.1453857421875,47.19275663712742,45.60424538944366,45.6478851497536,135227100
2015-10-26,47.349849700927734,47.41094601482705,45.8224351944462,45.84861837768893,64633300
2015-10-27,46.86107635498047,47.45458626441079,46.76507023891037,47.12292150816988,50999900
2015-10-28,47.11420822143555,47.11420822143555,46.136663513542096,46.730173632852555,47000800
2015-10-29,46.57305145263672,46.98327241935766,46.45085882327289,46.73015721310434,30202100
2015-10-30,45.94463348388672,47.122926817498815,45.9271769164073,46.53814346018767,46619800
2015-11-02,46.46831512451172,46.57305118772791,45.927171583979316,46.12791709243511,30285000
2015-11-03,47.26258087158203,47.47205304380337,46.171570263553825,46.19775345270646,36596900
2015-11-04,47.480777740478516,47.899725368073945,47.184022754744284,47.2887588292682,37087800
2015-11-05,47.46333694458008,47.74263545578423,47.13166871396232,47.55934643208792,31468500
2015-11-06,47.93464660644531,47.98701632094819,47.09675115140271,47.21021720140865,32851200
2015-11-09,47.27130889892578,47.891002143656564,46.7476251232801,47.6117036860455,32513100
2015-11-10,46.7039909362793,47.24513471436054,46.49451871789375,47.19276499501371,55283700
2015-11-11,46.8261833190918,47.306227389314884,46.660347552096106,46.86982308374833,36516300
2015-11-12,46.53813934326172,47.114192701123564,46.42467332943301,46.677788541243395,35361100
2015-11-13,46.119197845458984,46.51196230716756,45.84862603194865,46.31994338599893,36848200
2015-11-16,46.93092346191406,47.035659572009855,46.1279377391772,46.328686666987096,32165200
2015-11-17,46.54429626464844,47.036361427457614,46.438850856667166,46.72003190739884,31551300
2015-11-18,47.317527770996094,47.43175858483276,46.553067236424724,46.57064146562586,29710000
2015-11-19,47.3966178894043,48.02927683650099,47.256027384709704,47.44055514557426,28149200
2015-11-20,47.61630630493164,47.71296293694801,46.80791147705496,47.669029018379604,37147600
2015-11-23,47.61630630493164,47.85355348753279,47.229683128809285,47.669029018379604,28235900
2015-11-24,47.669002532958984,47.83595267153685,47.080280976967614,47.37903279802024,24600000
2015-11-25,47.176937103271484,47.651431234006466,47.176937103271484,47.528414982025126,21005100
2015-11-27,47.387840270996094,47.51964535737717,47.264823978076464,47.27360941959533,9009100
2015-11-30,47.75688552856445,48.292887923022384,47.449344819584816,47.92383907224682,56241400
2015-12-01,48.52134704589844,48.53013248628715,47.71294910050867,47.80960570449527,39952800
2015-12-02,48.51255798339844,49.17157662297276,48.38075626664885,48.60921458684675,47274900
2015-12-03,47.62508010864258,49.00462549949199,47.38783300072081,48.75859295139923,38627800
2015-12-04,49.127647399902344,49.40882844476561,47.537214391441225,47.55478862573799,43963700
2015-12-07,49.03976821899414,49.18035870885425,48.58284828896337,49.02219398876892,30709800
2015-12-08,49.022193908691406,49.29458609688322,48.31924146053914,48.7410129294305,32878000
2015-12-09,48.310455322265625,49.09249017327402,47.897469269824036,48.65314445006105,36373200
2015-12-10,48.5652961730957,48.907985438677976,48.33683442807872,48.67073825051874,31775800
2015-12-11,47.5020751953125,48.4159120290449,47.45813792812315,48.07322279740239,39549500
2015-12-14,48.451045989990234,48.51255412330099,47.16815727816322,47.739308061125236,46768900
2015-12-15,48.50376892089844,49.11885360895633,48.40711232466824,48.90796618518664,39843000
2015-12-16,49.320953369140625,49.42639540746613,48.11714363648501,48.80252526545574,37503300
2015-12-17,48.94312286376953,49.90089684328323,48.793743548535495,49.52305918656134,41280900
2015-12-18,47.563575744628906,49.2067280461992,47.47570457623815,49.00462938681397,84684200
2015-12-21,48.17866134643555,48.63557802217767,47.651444382826156,48.222595255417396,37246300
2015-12-22,48.635581970214844,48.74981282439436,47.88869540106701,48.31925578870202,28322200
2015-12-23,49.04854965209961,49.10127233846916,48.71464600897528,48.94310763130191,27279800
2015-12-24,48.91675567626953,49.171577023446424,48.70587158697582,49.083709211564404,9558500
2015-12-28,49.16279220581055,49.16279220581055,48.310460341600844,48.63557527201335,22458300
2015-12-29,49.68999481201172,49.95360154471308,49.25943793071917,49.461536537521596,27731400
2015-12-30,49.479122161865234,49.89210490916373,49.4615479287122,49.61971267514728,21704500
2015-12-31,48.74980163574219,49.373671765792395,48.697078941619196,49.241870058397765,27334100
2016-01-04,48.15230178833008,48.15230178833008,46.91334669491155,47.73053019822405,53778000
2016-01-05,48.371978759765625,48.670734080151284,47.92384745515859,48.266536691377425,34079700
2016-01-06,47.49326705932617,47.80081104468905,47.13300373791479,47.73051412736901,39518900
2016-01-07,45.841339111328125,47.00121510580606,45.753471292204274,46.307047938123354,56564900
2016-01-08,45.98193359375,46.81668794230449,45.82376883567931,46.01707871069933,48754000
2016-01-11,45.955570220947266,46.43884993278124,45.21746913947526,46.140094653329655,36943800
2016-01-12,46.37732696533203,46.65850792059743,45.74467149195558,46.35975273663527,36095500
2016-01-13,45.37562942504883,47.510850080619065,45.07687417503655,47.273602968673245,66883600
2016-01-14,46.667301177978516,46.93969336899862,45.31411560627153,45.69195317956558,52381900
2016-01-15,44.80448532104492,45.66560267070959,44.23333445094803,45.08566635963165,71820700
2016-01-19,44.426639556884766,45.410773012174296,43.98729384535207,45.23503405717287,43564500
2016-01-20,44.62873840332031,45.14716647957802,43.14374774573137,43.916997140408,63273000
2016-01-21,44.3563346862793,45.322897089626316,44.19816999031235,44.81325454663479,40191200
2016-01-22,45.94678497314453,45.98193344192029,45.04173033785236,45.17353541979022,37555800
2016-01-25,45.50743865966797,46.26311397017211,45.384422372272866,45.639240388187396,34707700
2016-01-26,45.841339111328125,46.078586245293444,45.29655125848689,45.50743871710355,28900800
2016-01-27,45.00657272338867,45.867689857620974,44.83083378025235,45.70073635326777,36775200
2016-01-28,45.74468231201172,45.87648403050059,45.03294096517993,45.5689433354177,62513800
2016-01-29,48.40711975097656,48.40711975097656,47.44934578530657,48.09079024276374,83611700
2016-02-01,48.07320785522461,48.40711154081059,47.888683457377816,48.222587142963796,44208500
2016-02-02,46.570648193359375,47.67779797744138,46.26310751776492,47.59871561058252,56313800
2016-02-03,45.832550048828125,46.91334022797877,45.041726331429025,46.790323950148284,57559800
2016-02-04,45.69196701049805,46.40370847255326,45.138390317788435,45.77983483704884,46987100
2016-02-05,44.07516860961914,45.69196121754855,43.5479550132705,45.63923851713677,62009000
2016-02-08,43.4161376953125,43.5567281714899,42.34413321949645,43.539153942975055,59290500
2016-02-09,43.30192184448242,44.14546834488932,42.765919421413635,43.07346349875176,46740500
2016-02-10,43.67975616455078,44.27726668695946,43.51280597667922,43.83792091177321,38237000
2016-02-11,43.66218566894531,44.03123789470389,42.62532928259187,42.774708601952554,48878600
2016-02-12,44.373931884765625,44.532096662609334,43.71491309439782,44.154258954643026,34243300
2016-02-16,45.21468734741211,45.21468734741211,44.36508745842025,45.04653842438555,37291200
2016-02-17,46.39171600341797,46.70146814669498,45.53326797298414,45.56866879667437,40789000
2016-02-18,46.18817138671875,46.86077360641915,46.108521212701824,46.31207428319631,27176000
2016-02-19,45.86071014404297,46.267809426246025,45.60405927552058,45.9934615245912,33559100
2016-02-22,46.59526443481445,46.905013171392135,46.26781191213745,46.26781191213745,25008300
2016-02-23,45.29431915283203,46.34746837651693,45.11731840384076,46.32091944577121,28895300
2016-02-24,45.45362854003906,45.57752807620125,44.42702804268344,44.8606764192511,33014500
2016-02-25,46.1085205078125,46.1085205078125,44.78987177325756,45.78107129786384,26939500
2016-02-26,45.4005126953125,46.62181400026941,45.22351196798412,46.551012358934834,35975900
2016-02-29,45.028812408447266,45.71026298704772,44.834111278559156,45.44476021865196,31654000
2016-03-01,46.5333366394043,46.542185160620186,45.06423229285487,45.10848502696317,33024500
2016-03-02,46.860774993896484,46.86962351304536,46.16162382082587,46.382873935645016,29289900
2016-03-03,46.329769134521484,46.87847180785804,45.82531918155714,46.87847180785804,24427800
2016-03-04,46.04656982421875,46.41827174849025,45.763369965730284,46.37402240360304,33034200
2016-03-07,45.16157531738281,45.84302612082319,44.763327785406055,45.63062788723679,38407800
2016-03-08,45.71026611328125,46.13506584535643,44.781013112358124,44.958013844724825,33835100
2016-03-09,46.763423919677734,46.772272438735115,45.896123883675685,45.92267281685664,28251600
2016-03-10,46.06426239013672,46.85191207337891,45.276612706894525,46.843063556312295,38387800
2016-03-11,46.96697998046875,46.96697998046875,46.35633080252364,46.90503021064863,32275700
2016-03-14,47.05547332763672,47.42717528023131,46.577575640027774,46.6483739220403,24083600
2016-03-15,47.427162170410156,47.427162170410156,46.67491332991831,46.68376184672064,21104800
2016-03-16,48.09977722167969,48.32102735310601,47.25902942306691,47.303278774150364,31691700
2016-03-17,48.37412643432617,48.67502673463518,47.79002624855091,47.97587554038646,28223900
2016-03-18,47.33867645263672,48.648476738326,47.30327562372404,48.60422401418072,67625500
2016-03-21,47.66612243652344,47.7280721949007,46.843071788358515,47.12627164837132,23925700
2016-03-22,47.85197448730469,48.01127483980318,47.31212366783858,47.444875086923595,23124100
2016-03-23,47.76347351074219,48.00242402807766,47.55992382027315,47.88737302876606,20129000
2016-03-24,47.97587585449219,48.08207834424406,47.55107602351158,47.64842661777964,19950000
2016-03-28,47.38291931152344,48.046669570693425,47.197070049197855,47.975867922564596,17025100
2016-03-29,48.41838455200195,48.55113599935947,47.30328522303512,47.489134548528,23924300
2016-03-30,48.719276428222656,49.24142685374476,48.586528379976734,48.613077314424125,23008300
2016-03-31,48.878570556640625,49.19717123343487,48.55112136149477,48.63077153069333,26360500
2016-04-01,49.17947006225586,49.21487088713337,48.294469696368935,48.71926946687364,24399200
2016-04-04,49.05557632446289,49.259126027451295,48.675025852264476,49.05557632446289,18928800
2016-04-05,48.28561782836914,48.940516163127555,48.197115772315136,48.84316558947227,19272300
2016-04-06,48.78123092651367,48.852032593256176,47.975880535368724,48.10863197250628,21188700
2016-04-07,48.197120666503906,48.595371519166804,47.99357098092256,48.55997069315042,19225100
2016-04-08,48.16172409057617,48.92282503704983,48.07322539373412,48.3829742086902,22167200
2016-04-11,48.06437683105469,48.80777736228692,48.05552493577314,48.223677186033655,21414200
2016-04-12,48.36528015136719,48.48032778915162,47.577626846482815,48.117477708118884,24944300
2016-04-13,48.98478317260742,49.064433363782776,48.57768369593758,48.7812334342725,20818000
2016-04-14,48.993621826171875,49.188322991084966,48.736970904424346,48.869722312503015,20877100
